Area_Code,Area,Item_Code,Item,Year,Unit,Value_Yield
484,Mexico,1355.01,Blueberries,2020,kg/ha,10909.5
484,Mexico,1355.01,Blueberries,2021,kg/ha,11398.1
484,Mexico,1355.01,Blueberries,2022,kg/ha,15434.5
484,Mexico,1355.01,Blueberries,2023,kg/ha,13731.6
484,Mexico,1212,Cabbages,1961,kg/ha,17586.2
484,Mexico,1212,Cabbages,1962,kg/ha,17586.2
484,Mexico,1212,Cabbages,1963,kg/ha,17602.7
484,Mexico,1212,Cabbages,1964,kg/ha,18169.0
484,Mexico,1212,Cabbages,1965,kg/ha,17567.6
484,Mexico,1212,Cabbages,1966,kg/ha,17567.6
484,Mexico,1212,Cabbages,1967,kg/ha,17666.7
484,Mexico,1212,Cabbages,1968,kg/ha,18000.0
484,Mexico,1212,Cabbages,1969,kg/ha,18543.0
484,Mexico,1212,Cabbages,1970,kg/ha,19078.9
484,Mexico,1212,Cabbages,1971,kg/ha,19567.6
484,Mexico,1212,Cabbages,1972,kg/ha,19078.9
484,Mexico,1212,Cabbages,1973,kg/ha,18543.0
484,Mexico,1212,Cabbages,1974,kg/ha,18543.0
484,Mexico,1212,Cabbages,1975,kg/ha,18000.0
484,Mexico,1212,Cabbages,1976,kg/ha,23227.3
484,Mexico,1212,Cabbages,1977,kg/ha,21875.2
484,Mexico,1212,Cabbages,1978,kg/ha,19815.5
484,Mexico,1212,Cabbages,1979,kg/ha,19470.3
484,Mexico,1212,Cabbages,1980,kg/ha,18047.3
484,Mexico,1212,Cabbages,1981,kg/ha,21651.6
484,Mexico,1212,Cabbages,1982,kg/ha,22679.4
484,Mexico,1212,Cabbages,1983,kg/ha,27265.5
484,Mexico,1212,Cabbages,1984,kg/ha,29100.4
484,Mexico,1212,Cabbages,1985,kg/ha,26437.5
484,Mexico,1212,Cabbages,1986,kg/ha,31291.5
484,Mexico,1212,Cabbages,1987,kg/ha,30360.5
484,Mexico,1212,Cabbages,1988,kg/ha,33870.7
484,Mexico,1212,Cabbages,1989,kg/ha,34339.7
484,Mexico,1212,Cabbages,1990,kg/ha,29377.5
484,Mexico,1212,Cabbages,1991,kg/ha,31770.0
484,Mexico,1212,Cabbages,1992,kg/ha,35866.8
484,Mexico,1212,Cabbages,1993,kg/ha,37663.9
484,Mexico,1212,Cabbages,1994,kg/ha,35792.7
484,Mexico,1212,Cabbages,1995,kg/ha,31800.9
484,Mexico,1212,Cabbages,1996,kg/ha,36949.5
484,Mexico,1212,Cabbages,1997,kg/ha,36300.7
484,Mexico,1212,Cabbages,1998,kg/ha,34284.6
484,Mexico,1212,Cabbages,1999,kg/ha,33396.6
484,Mexico,1212,Cabbages,2000,kg/ha,30384.2
484,Mexico,1212,Cabbages,2001,kg/ha,31219.8
484,Mexico,1212,Cabbages,2002,kg/ha,30562.2
484,Mexico,1212,Cabbages,2003,kg/ha,31622.5
484,Mexico,1212,Cabbages,2004,kg/ha,32367.2
484,Mexico,1212,Cabbages,2005,kg/ha,34198.6
484,Mexico,1212,Cabbages,2006,kg/ha,32497.4
484,Mexico,1212,Cabbages,2007,kg/ha,34434.2
484,Mexico,1212,Cabbages,2008,kg/ha,33303.7
484,Mexico,1212,Cabbages,2009,kg/ha,32326.0
484,Mexico,1212,Cabbages,2010,kg/ha,32215.3
484,Mexico,1212,Cabbages,2011,kg/ha,33148.3
484,Mexico,1212,Cabbages,2012,kg/ha,32743.9
484,Mexico,1212,Cabbages,2013,kg/ha,33285.3
484,Mexico,1212,Cabbages,2014,kg/ha,34224.1
484,Mexico,1212,Cabbages,2015,kg/ha,33807.1
484,Mexico,1212,Cabbages,2016,kg/ha,32788.7
484,Mexico,1212,Cabbages,2017,kg/ha,34578.3
484,Mexico,1212,Cabbages,2018,kg/ha,34750.3
484,Mexico,1212,Cabbages,2019,kg/ha,33358.6
484,Mexico,1212,Cabbages,2020,kg/ha,33610.6
484,Mexico,1212,Cabbages,2021,kg/ha,33879.1
484,Mexico,1212,Cabbages,2022,kg/ha,34024.8
484,Mexico,1212,Cabbages,2023,kg/ha,34165.7
484,Mexico,1344.02,Cherries,1980,kg/ha,3490.6
484,Mexico,1344.02,Cherries,1981,kg/ha,3092.6
484,Mexico,1344.02,Cherries,1982,kg/ha,2963.0
484,Mexico,1344.02,Cherries,1983,kg/ha,6444.4
484,Mexico,1344.02,Cherries,1984,kg/ha,5200.0
484,Mexico,1344.02,Cherries,1985,kg/ha,5166.7
484,Mexico,1344.02,Cherries,1986,kg/ha,1350.0
484,Mexico,1344.02,Cherries,1987,kg/ha,2000.0
484,Mexico,1344.02,Cherries,1988,kg/ha,3550.0
484,Mexico,1344.02,Cherries,1989,kg/ha,1315.8
484,Mexico,1344.02,Cherries,1990,kg/ha,2000.0
484,Mexico,1344.02,Cherries,1991,kg/ha,5100.0
484,Mexico,1344.02,Cherries,1994,kg/ha,4669.2
484,Mexico,1344.02,Cherries,1995,kg/ha,5000.0
484,Mexico,1344.02,Cherries,1996,kg/ha,6620.0
484,Mexico,1344.02,Cherries,1997,kg/ha,15842.9
484,Mexico,1344.02,Cherries,1998,kg/ha,9280.0
484,Mexico,1344.02,Cherries,1999,kg/ha,10295.8
484,Mexico,1344.02,Cherries,2000,kg/ha,6225.4
484,Mexico,1344.02,Cherries,2001,kg/ha,2000.0
484,Mexico,1344.02,Cherries,2010,kg/ha,500.0
484,Mexico,1344.02,Cherries,2012,kg/ha,1500.0
484,Mexico,1344.02,Cherries,2013,kg/ha,4133.3
484,Mexico,1344.02,Cherries,2014,kg/ha,3157.8
484,Mexico,1344.02,Cherries,2015,kg/ha,3288.9
484,Mexico,1344.02,Cherries,2016,kg/ha,3765.5
484,Mexico,1344.02,Cherries,2017,kg/ha,2329.7
484,Mexico,1344.02,Cherries,2018,kg/ha,3702.0
484,Mexico,1344.02,Cherries,2019,kg/ha,2370.0
484,Mexico,1344.02,Cherries,2020,kg/ha,2975.9
484,Mexico,1344.02,Cherries,2021,kg/ha,3009.3
484,Mexico,1344.02,Cherries,2022,kg/ha,4377.3
484,Mexico,1344.02,Cherries,2023,kg/ha,3414.7
484,Mexico,1330,Grapes,1961,kg/ha,5975.4
484,Mexico,1330,Grapes,1962,kg/ha,5937.2
484,Mexico,1330,Grapes,1963,kg/ha,6232.3
484,Mexico,1330,Grapes,1964,kg/ha,6500.0
484,Mexico,1330,Grapes,1965,kg/ha,7128.3
484,Mexico,1330,Grapes,1966,kg/ha,7302.4
484,Mexico,1330,Grapes,1967,kg/ha,6934.9
484,Mexico,1330,Grapes,1968,kg/ha,7419.5
484,Mexico,1330,Grapes,1969,kg/ha,6885.7
484,Mexico,1330,Grapes,1970,kg/ha,9070.7
484,Mexico,1330,Grapes,1971,kg/ha,8502.7
484,Mexico,1330,Grapes,1972,kg/ha,8895.4
484,Mexico,1330,Grapes,1973,kg/ha,9125.3
484,Mexico,1330,Grapes,1974,kg/ha,9242.1
484,Mexico,1330,Grapes,1975,kg/ha,10069.4
484,Mexico,1330,Grapes,1976,kg/ha,9714.4
484,Mexico,1330,Grapes,1977,kg/ha,9389.8
484,Mexico,1330,Grapes,1978,kg/ha,10571.1
484,Mexico,1330,Grapes,1979,kg/ha,10611.1
484,Mexico,1330,Grapes,1980,kg/ha,9584.8
484,Mexico,1330,Grapes,1981,kg/ha,11036.4
484,Mexico,1330,Grapes,1982,kg/ha,10715.9
484,Mexico,1330,Grapes,1983,kg/ha,10690.5
484,Mexico,1330,Grapes,1984,kg/ha,8505.5
484,Mexico,1330,Grapes,1985,kg/ha,9606.3
484,Mexico,1330,Grapes,1986,kg/ha,9130.7
484,Mexico,1330,Grapes,1987,kg/ha,9452.8
484,Mexico,1330,Grapes,1988,kg/ha,10639.9
484,Mexico,1330,Grapes,1989,kg/ha,9965.9
484,Mexico,1330,Grapes,1990,kg/ha,9088.9
484,Mexico,1330,Grapes,1991,kg/ha,11555.0
484,Mexico,1330,Grapes,1992,kg/ha,12275.5
484,Mexico,1330,Grapes,1993,kg/ha,10935.0
484,Mexico,1330,Grapes,1994,kg/ha,12828.5
484,Mexico,1330,Grapes,1995,kg/ha,11108.8
484,Mexico,1330,Grapes,1996,kg/ha,9785.1
484,Mexico,1330,Grapes,1997,kg/ha,12000.5
484,Mexico,1330,Grapes,1998,kg/ha,12215.3
484,Mexico,1330,Grapes,1999,kg/ha,12022.6
484,Mexico,1330,Grapes,2000,kg/ha,9495.7
484,Mexico,1330,Grapes,2001,kg/ha,11667.5
484,Mexico,1330,Grapes,2002,kg/ha,11032.1
484,Mexico,1330,Grapes,2003,kg/ha,11611.3
484,Mexico,1330,Grapes,2004,kg/ha,9242.4
484,Mexico,1330,Grapes,2005,kg/ha,12266.2
484,Mexico,1330,Grapes,2006,kg/ha,8323.3
484,Mexico,1330,Grapes,2007,kg/ha,12172.3
484,Mexico,1330,Grapes,2008,kg/ha,11846.1
484,Mexico,1330,Grapes,2009,kg/ha,10670.9
484,Mexico,1330,Grapes,2010,kg/ha,11332.2
484,Mexico,1330,Grapes,2011,kg/ha,10332.4
484,Mexico,1330,Grapes,2012,kg/ha,13943.8
484,Mexico,1330,Grapes,2013,kg/ha,12737.0
484,Mexico,1330,Grapes,2014,kg/ha,12326.6
484,Mexico,1330,Grapes,2015,kg/ha,13047.1
484,Mexico,1330,Grapes,2016,kg/ha,13014.8
484,Mexico,1330,Grapes,2017,kg/ha,14662.4
484,Mexico,1330,Grapes,2018,kg/ha,14000.6
484,Mexico,1330,Grapes,2019,kg/ha,14908.7
484,Mexico,1330,Grapes,2020,kg/ha,13800.6
484,Mexico,1330,Grapes,2021,kg/ha,14128.7
484,Mexico,1330,Grapes,2022,kg/ha,14611.3
484,Mexico,1330,Grapes,2023,kg/ha,13502.6
484,Mexico,117,Oats,1961,kg/ha,809.2
484,Mexico,117,Oats,1962,kg/ha,864.4
484,Mexico,117,Oats,1963,kg/ha,868.1
484,Mexico,117,Oats,1964,kg/ha,875.0
484,Mexico,117,Oats,1965,kg/ha,878.0
484,Mexico,117,Oats,1966,kg/ha,807.5
484,Mexico,117,Oats,1967,kg/ha,903.1
484,Mexico,117,Oats,1968,kg/ha,1007.4
484,Mexico,117,Oats,1969,kg/ha,768.8
484,Mexico,117,Oats,1970,kg/ha,793.8
484,Mexico,117,Oats,1971,kg/ha,474.6
484,Mexico,117,Oats,1972,kg/ha,641.0
484,Mexico,117,Oats,1973,kg/ha,847.6
484,Mexico,117,Oats,1974,kg/ha,852.4
484,Mexico,117,Oats,1975,kg/ha,1473.0
484,Mexico,117,Oats,1976,kg/ha,722.6
484,Mexico,117,Oats,1977,kg/ha,770.8
484,Mexico,117,Oats,1978,kg/ha,933.2
484,Mexico,117,Oats,1979,kg/ha,927.5
484,Mexico,117,Oats,1980,kg/ha,1575.7
484,Mexico,117,Oats,1981,kg/ha,1198.9
484,Mexico,117,Oats,1982,kg/ha,1067.8
484,Mexico,117,Oats,1983,kg/ha,1280.4
484,Mexico,117,Oats,1984,kg/ha,1589.3
484,Mexico,117,Oats,1985,kg/ha,1392.2
484,Mexico,117,Oats,1986,kg/ha,1310.5
484,Mexico,117,Oats,1987,kg/ha,1285.7
484,Mexico,117,Oats,1988,kg/ha,1482.0
484,Mexico,117,Oats,1989,kg/ha,1392.1
484,Mexico,117,Oats,1990,kg/ha,1574.1
484,Mexico,117,Oats,1991,kg/ha,1726.9
484,Mexico,117,Oats,1992,kg/ha,1118.8
484,Mexico,117,Oats,1993,kg/ha,1190.3
484,Mexico,117,Oats,1994,kg/ha,1313.0
484,Mexico,117,Oats,1995,kg/ha,1790.4
484,Mexico,117,Oats,1996,kg/ha,1892.9
484,Mexico,117,Oats,1997,kg/ha,1588.1
484,Mexico,117,Oats,1998,kg/ha,1367.7
484,Mexico,117,Oats,1999,kg/ha,1486.4
484,Mexico,117,Oats,2000,kg/ha,1410.8
484,Mexico,117,Oats,2001,kg/ha,1279.1
484,Mexico,117,Oats,2002,kg/ha,1503.3
484,Mexico,117,Oats,2003,kg/ha,2025.1
484,Mexico,117,Oats,2004,kg/ha,1537.5
484,Mexico,117,Oats,2005,kg/ha,1661.1
484,Mexico,117,Oats,2006,kg/ha,2000.7
484,Mexico,117,Oats,2007,kg/ha,1724.4
484,Mexico,117,Oats,2008,kg/ha,1468.8
484,Mexico,117,Oats,2009,kg/ha,1812.1
484,Mexico,117,Oats,2010,kg/ha,1664.7
484,Mexico,117,Oats,2011,kg/ha,979.2
484,Mexico,117,Oats,2012,kg/ha,1793.5
484,Mexico,117,Oats,2013,kg/ha,1844.8
484,Mexico,117,Oats,2014,kg/ha,1768.7
484,Mexico,117,Oats,2015,kg/ha,1794.3
484,Mexico,117,Oats,2016,kg/ha,1853.6
484,Mexico,117,Oats,2017,kg/ha,1664.5
484,Mexico,117,Oats,2018,kg/ha,1989.7
484,Mexico,117,Oats,2019,kg/ha,2071.9
484,Mexico,117,Oats,2020,kg/ha,2248.9
484,Mexico,117,Oats,2021,kg/ha,2052.7
484,Mexico,117,Oats,2022,kg/ha,2139.4
484,Mexico,117,Oats,2023,kg/ha,2426.3
484,Mexico,1450,Olives,1961,kg/ha,1419.6
484,Mexico,1450,Olives,1962,kg/ha,1575.3
484,Mexico,1450,Olives,1963,kg/ha,1563.0
484,Mexico,1450,Olives,1964,kg/ha,2612.1
484,Mexico,1450,Olives,1965,kg/ha,2705.8
484,Mexico,1450,Olives,1966,kg/ha,2707.6
484,Mexico,1450,Olives,1967,kg/ha,2591.5
484,Mexico,1450,Olives,1968,kg/ha,2652.9
484,Mexico,1450,Olives,1969,kg/ha,2770.9
484,Mexico,1450,Olives,1970,kg/ha,2649.1
484,Mexico,1450,Olives,1971,kg/ha,2921.9
484,Mexico,1450,Olives,1972,kg/ha,2796.8
484,Mexico,1450,Olives,1973,kg/ha,2025.2
484,Mexico,1450,Olives,1974,kg/ha,1389.5
484,Mexico,1450,Olives,1975,kg/ha,1363.7
484,Mexico,1450,Olives,1976,kg/ha,1746.5
484,Mexico,1450,Olives,1977,kg/ha,2497.8
484,Mexico,1450,Olives,1978,kg/ha,5375.6
484,Mexico,1450,Olives,1979,kg/ha,4548.8
484,Mexico,1450,Olives,1980,kg/ha,4353.8
484,Mexico,1450,Olives,1981,kg/ha,2594.2
484,Mexico,1450,Olives,1982,kg/ha,3260.8
484,Mexico,1450,Olives,1983,kg/ha,2620.7
484,Mexico,1450,Olives,1984,kg/ha,2650.8
484,Mexico,1450,Olives,1985,kg/ha,4866.1
484,Mexico,1450,Olives,1986,kg/ha,2881.0
484,Mexico,1450,Olives,1987,kg/ha,3138.8
484,Mexico,1450,Olives,1988,kg/ha,2252.3
484,Mexico,1450,Olives,1989,kg/ha,2851.3
484,Mexico,1450,Olives,1990,kg/ha,3426.7
484,Mexico,1450,Olives,1991,kg/ha,3426.4
484,Mexico,1450,Olives,1992,kg/ha,4404.7
484,Mexico,1450,Olives,1993,kg/ha,2915.4
484,Mexico,1450,Olives,1994,kg/ha,2095.4
484,Mexico,1450,Olives,1995,kg/ha,3209.6
484,Mexico,1450,Olives,1996,kg/ha,2034.2
484,Mexico,1450,Olives,1997,kg/ha,2990.8
484,Mexico,1450,Olives,1998,kg/ha,3964.4
484,Mexico,1450,Olives,1999,kg/ha,2185.1
484,Mexico,1450,Olives,2000,kg/ha,2146.5
484,Mexico,1450,Olives,2001,kg/ha,3527.8
484,Mexico,1450,Olives,2002,kg/ha,2910.9
484,Mexico,1450,Olives,2003,kg/ha,1866.7
484,Mexico,1450,Olives,2004,kg/ha,2598.4
484,Mexico,1450,Olives,2005,kg/ha,3588.1
484,Mexico,1450,Olives,2006,kg/ha,2996.3
484,Mexico,1450,Olives,2007,kg/ha,3875.5
484,Mexico,1450,Olives,2008,kg/ha,3543.1
484,Mexico,1450,Olives,2009,kg/ha,3149.8
484,Mexico,1450,Olives,2010,kg/ha,3990.8
484,Mexico,1450,Olives,2011,kg/ha,1969.8
484,Mexico,1450,Olives,2012,kg/ha,2895.9
484,Mexico,1450,Olives,2013,kg/ha,3803.2
484,Mexico,1450,Olives,2014,kg/ha,2758.1
484,Mexico,1450,Olives,2015,kg/ha,4505.9
484,Mexico,1450,Olives,2016,kg/ha,4250.3
484,Mexico,1450,Olives,2017,kg/ha,4251.4
484,Mexico,1450,Olives,2018,kg/ha,2905.3
484,Mexico,1450,Olives,2019,kg/ha,4656.1
484,Mexico,1450,Olives,2020,kg/ha,3242.9
484,Mexico,1450,Olives,2021,kg/ha,3419.8
484,Mexico,1450,Olives,2022,kg/ha,5025.2
484,Mexico,1450,Olives,2023,kg/ha,4505.9
484,Mexico,1323,Oranges,1961,kg/ha,10648.8
484,Mexico,1323,Oranges,1962,kg/ha,11157.9
484,Mexico,1323,Oranges,1963,kg/ha,10944.5
484,Mexico,1323,Oranges,1964,kg/ha,10816.3
484,Mexico,1323,Oranges,1965,kg/ha,15642.8
484,Mexico,1323,Oranges,1966,kg/ha,14562.9
484,Mexico,1323,Oranges,1967,kg/ha,12982.3
484,Mexico,1323,Oranges,1968,kg/ha,12038.2
484,Mexico,1323,Oranges,1969,kg/ha,11338.6
484,Mexico,1323,Oranges,1970,kg/ha,8134.8
484,Mexico,1323,Oranges,1971,kg/ha,10374.9
484,Mexico,1323,Oranges,1972,kg/ha,10437.9
484,Mexico,1323,Oranges,1973,kg/ha,10750.6
484,Mexico,1323,Oranges,1974,kg/ha,8823.8
484,Mexico,1323,Oranges,1975,kg/ha,9697.1
484,Mexico,1323,Oranges,1976,kg/ha,11127.4
484,Mexico,1323,Oranges,1977,kg/ha,11272.4
484,Mexico,1323,Oranges,1978,kg/ha,11557.4
484,Mexico,1323,Oranges,1979,kg/ha,11295.1
484,Mexico,1323,Oranges,1980,kg/ha,10764.8
484,Mexico,1323,Oranges,1981,kg/ha,10916.3
484,Mexico,1323,Oranges,1982,kg/ha,12262.0
484,Mexico,1323,Oranges,1983,kg/ha,11247.0
484,Mexico,1323,Oranges,1984,kg/ha,11012.5
484,Mexico,1323,Oranges,1985,kg/ha,13868.1
484,Mexico,1323,Oranges,1986,kg/ha,14401.9
484,Mexico,1323,Oranges,1987,kg/ha,11197.2
484,Mexico,1323,Oranges,1988,kg/ha,12997.1
484,Mexico,1323,Oranges,1989,kg/ha,13647.5
484,Mexico,1323,Oranges,1990,kg/ha,12615.3
484,Mexico,1323,Oranges,1991,kg/ha,12965.3
484,Mexico,1323,Oranges,1992,kg/ha,11680.5
484,Mexico,1323,Oranges,1993,kg/ha,12105.9
484,Mexico,1323,Oranges,1994,kg/ha,12400.8
484,Mexico,1323,Oranges,1995,kg/ha,13073.7
484,Mexico,1323,Oranges,1996,kg/ha,12746.6
484,Mexico,1323,Oranges,1997,kg/ha,12832.6
484,Mexico,1323,Oranges,1998,kg/ha,10894.8
484,Mexico,1323,Oranges,1999,kg/ha,11252.0
484,Mexico,1323,Oranges,2000,kg/ha,11781.4
484,Mexico,1323,Oranges,2001,kg/ha,12346.2
484,Mexico,1323,Oranges,2002,kg/ha,12489.5
484,Mexico,1323,Oranges,2003,kg/ha,11584.3
484,Mexico,1323,Oranges,2004,kg/ha,11871.6
484,Mexico,1323,Oranges,2005,kg/ha,12962.4
484,Mexico,1323,Oranges,2006,kg/ha,12929.9
484,Mexico,1323,Oranges,2007,kg/ha,12863.6
484,Mexico,1323,Oranges,2008,kg/ha,12701.1
484,Mexico,1323,Oranges,2009,kg/ha,12572.1
484,Mexico,1323,Oranges,2010,kg/ha,12109.9
484,Mexico,1323,Oranges,2011,kg/ha,12356.1
484,Mexico,1323,Oranges,2012,kg/ha,11339.8
484,Mexico,1323,Oranges,2013,kg/ha,13753.0
484,Mexico,1323,Oranges,2014,kg/ha,14092.8
484,Mexico,1323,Oranges,2015,kg/ha,14182.8
484,Mexico,1323,Oranges,2016,kg/ha,14632.6
484,Mexico,1323,Oranges,2017,kg/ha,14432.2
484,Mexico,1323,Oranges,2018,kg/ha,14503.1
484,Mexico,1323,Oranges,2019,kg/ha,14372.8
484,Mexico,1323,Oranges,2020,kg/ha,14183.2
484,Mexico,1323,Oranges,2021,kg/ha,13864.2
484,Mexico,1323,Oranges,2022,kg/ha,14410.1
484,Mexico,1323,Oranges,2023,kg/ha,14498.6
484,Mexico,1342.01,Pears,1961,kg/ha,10706.4
484,Mexico,1342.01,Pears,1962,kg/ha,10733.8
484,Mexico,1342.01,Pears,1963,kg/ha,11175.6
484,Mexico,1342.01,Pears,1964,kg/ha,11199.9
484,Mexico,1342.01,Pears,1965,kg/ha,11641.2
484,Mexico,1342.01,Pears,1966,kg/ha,11758.9
484,Mexico,1342.01,Pears,1967,kg/ha,11479.5
484,Mexico,1342.01,Pears,1968,kg/ha,11363.7
484,Mexico,1342.01,Pears,1969,kg/ha,10060.9
484,Mexico,1342.01,Pears,1970,kg/ha,8246.9
484,Mexico,1342.01,Pears,1971,kg/ha,8982.7
484,Mexico,1342.01,Pears,1972,kg/ha,8602.7
484,Mexico,1342.01,Pears,1973,kg/ha,8706.4
484,Mexico,1342.01,Pears,1974,kg/ha,8617.4
484,Mexico,1342.01,Pears,1975,kg/ha,9560.8
484,Mexico,1342.01,Pears,1976,kg/ha,9189.6
484,Mexico,1342.01,Pears,1977,kg/ha,7943.8
484,Mexico,1342.01,Pears,1978,kg/ha,9485.9
484,Mexico,1342.01,Pears,1979,kg/ha,7846.1
484,Mexico,1342.01,Pears,1980,kg/ha,7793.5
484,Mexico,1342.01,Pears,1981,kg/ha,8352.1
484,Mexico,1342.01,Pears,1982,kg/ha,9299.1
484,Mexico,1342.01,Pears,1983,kg/ha,7891.8
484,Mexico,1342.01,Pears,1984,kg/ha,7782.4
484,Mexico,1342.01,Pears,1985,kg/ha,9050.1
484,Mexico,1342.01,Pears,1986,kg/ha,6510.0
484,Mexico,1342.01,Pears,1987,kg/ha,7945.4
484,Mexico,1342.01,Pears,1988,kg/ha,7816.3
484,Mexico,1342.01,Pears,1989,kg/ha,4710.8
484,Mexico,1342.01,Pears,1990,kg/ha,5375.1
484,Mexico,1342.01,Pears,1991,kg/ha,9174.1
484,Mexico,1342.01,Pears,1992,kg/ha,7470.2
484,Mexico,1342.01,Pears,1993,kg/ha,7297.3
484,Mexico,1342.01,Pears,1994,kg/ha,6475.3
484,Mexico,1342.01,Pears,1995,kg/ha,5256.7
484,Mexico,1342.01,Pears,1996,kg/ha,7597.3
484,Mexico,1342.01,Pears,1997,kg/ha,7544.6
484,Mexico,1342.01,Pears,1998,kg/ha,4964.4
484,Mexico,1342.01,Pears,1999,kg/ha,7476.4
484,Mexico,1342.01,Pears,2000,kg/ha,6462.2
484,Mexico,1342.01,Pears,2001,kg/ha,6786.3
484,Mexico,1342.01,Pears,2002,kg/ha,6822.8
484,Mexico,1342.01,Pears,2003,kg/ha,6398.8
484,Mexico,1342.01,Pears,2004,kg/ha,6748.5
484,Mexico,1342.01,Pears,2005,kg/ha,6681.7
484,Mexico,1342.01,Pears,2006,kg/ha,6234.8
484,Mexico,1342.01,Pears,2007,kg/ha,5522.1
484,Mexico,1342.01,Pears,2008,kg/ha,5629.2
484,Mexico,1342.01,Pears,2009,kg/ha,6662.5
484,Mexico,1342.01,Pears,2010,kg/ha,6268.4
484,Mexico,1342.01,Pears,2011,kg/ha,6379.3
484,Mexico,1342.01,Pears,2012,kg/ha,5291.4
484,Mexico,1342.01,Pears,2013,kg/ha,5826.3
484,Mexico,1342.01,Pears,2014,kg/ha,5766.5
484,Mexico,1342.01,Pears,2015,kg/ha,5965.7
484,Mexico,1342.01,Pears,2016,kg/ha,6403.4
484,Mexico,1342.01,Pears,2017,kg/ha,6696.2
484,Mexico,1342.01,Pears,2018,kg/ha,7330.9
484,Mexico,1342.01,Pears,2019,kg/ha,7018.1
484,Mexico,1342.01,Pears,2020,kg/ha,7096.4
484,Mexico,1342.01,Pears,2021,kg/ha,7159.6
484,Mexico,1342.01,Pears,2022,kg/ha,7409.9
484,Mexico,1342.01,Pears,2023,kg/ha,7481.4
484,Mexico,1359.01,Persimmons,1981,kg/ha,6500.0
484,Mexico,1359.01,Persimmons,1982,kg/ha,6087.0
484,Mexico,1359.01,Persimmons,1983,kg/ha,6000.0
484,Mexico,1359.01,Persimmons,1984,kg/ha,6521.7
484,Mexico,1359.01,Persimmons,1985,kg/ha,5000.0
484,Mexico,1359.01,Persimmons,1986,kg/ha,7769.2
484,Mexico,1359.01,Persimmons,1987,kg/ha,6281.3
484,Mexico,1359.01,Persimmons,1988,kg/ha,7181.8
484,Mexico,1359.01,Persimmons,1989,kg/ha,6153.8
484,Mexico,1359.01,Persimmons,1990,kg/ha,5978.3
484,Mexico,1359.01,Persimmons,1991,kg/ha,2587.0
484,Mexico,1359.01,Persimmons,1992,kg/ha,6391.3
484,Mexico,1359.01,Persimmons,1993,kg/ha,7636.4
484,Mexico,1359.01,Persimmons,1994,kg/ha,7136.4
484,Mexico,1359.01,Persimmons,1995,kg/ha,6850.0
484,Mexico,1359.01,Persimmons,1996,kg/ha,8785.7
484,Mexico,1359.01,Persimmons,1997,kg/ha,9062.5
484,Mexico,1359.01,Persimmons,1998,kg/ha,8800.0
484,Mexico,1359.01,Persimmons,1999,kg/ha,8844.4
484,Mexico,1359.01,Persimmons,2000,kg/ha,8821.4
484,Mexico,1359.01,Persimmons,2001,kg/ha,8553.2
484,Mexico,1359.01,Persimmons,2002,kg/ha,6620.7
484,Mexico,1359.01,Persimmons,2003,kg/ha,7383.0
484,Mexico,1359.01,Persimmons,2004,kg/ha,7857.1
484,Mexico,1359.01,Persimmons,2005,kg/ha,8581.4
484,Mexico,1359.01,Persimmons,2006,kg/ha,8200.0
484,Mexico,1359.01,Persimmons,2007,kg/ha,9822.2
484,Mexico,1359.01,Persimmons,2008,kg/ha,9526.3
484,Mexico,1359.01,Persimmons,2009,kg/ha,10842.1
484,Mexico,1359.01,Persimmons,2010,kg/ha,9552.6
484,Mexico,1359.01,Persimmons,2011,kg/ha,12388.9
484,Mexico,1359.01,Persimmons,2012,kg/ha,13555.6
484,Mexico,1359.01,Persimmons,2013,kg/ha,9944.4
484,Mexico,1359.01,Persimmons,2014,kg/ha,9738.9
484,Mexico,1359.01,Persimmons,2015,kg/ha,8809.4
484,Mexico,1359.01,Persimmons,2016,kg/ha,12750.0
484,Mexico,1359.01,Persimmons,2017,kg/ha,13200.0
484,Mexico,1359.01,Persimmons,2018,kg/ha,13500.0
484,Mexico,1359.01,Persimmons,2019,kg/ha,13500.0
484,Mexico,1359.01,Persimmons,2020,kg/ha,13244.3
484,Mexico,1359.01,Persimmons,2021,kg/ha,13701.3
484,Mexico,1359.01,Persimmons,2022,kg/ha,12622.5
484,Mexico,1359.01,Persimmons,2023,kg/ha,14780.0
484,Mexico,1318,Pineapples,1961,kg/ha,22878.4
484,Mexico,1318,Pineapples,1962,kg/ha,22496.6
484,Mexico,1318,Pineapples,1963,kg/ha,22142.9
484,Mexico,1318,Pineapples,1964,kg/ha,22145.5
484,Mexico,1318,Pineapples,1965,kg/ha,25204.6
484,Mexico,1318,Pineapples,1966,kg/ha,25679.9
484,Mexico,1318,Pineapples,1967,kg/ha,25304.6
484,Mexico,1318,Pineapples,1968,kg/ha,24625.4
484,Mexico,1318,Pineapples,1969,kg/ha,26248.0
484,Mexico,1318,Pineapples,1970,kg/ha,25286.8
484,Mexico,1318,Pineapples,1971,kg/ha,35136.1
484,Mexico,1318,Pineapples,1972,kg/ha,35941.4
484,Mexico,1318,Pineapples,1973,kg/ha,37427.0
484,Mexico,1318,Pineapples,1974,kg/ha,38940.9
484,Mexico,1318,Pineapples,1975,kg/ha,37519.0
484,Mexico,1318,Pineapples,1976,kg/ha,38088.8
484,Mexico,1318,Pineapples,1977,kg/ha,39382.5
484,Mexico,1318,Pineapples,1978,kg/ha,39207.0
